City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
517,Matagami,CA,2021-10-03 20:02:17,49.7502,-77.6328,60.3,49,0,4.81,clear sky
518,Pandrup,DK,2021-10-03 20:02:17,57.2215,9.6757,53.94,100,90,6.91,overcast clouds
519,Wadi Musa,JO,2021-10-03 20:02:18,30.3222,35.4793,60.49,89,11,5.64,few clouds
520,Umuahia,NG,2021-10-03 20:02:18,5.5263,7.4896,74.08,95,41,4.76,scattered clouds
521,Brits,ZA,2021-10-03 20:00:10,-25.6347,27.7802,67.01,16,0,4.07,clear sky
522,Zhezkazgan,KZ,2021-10-03 20:02:19,47.8043,67.7144,44.13,78,98,8.61,overcast clouds
523,Tabuk,PH,2021-10-03 20:02:19,17.4189,121.4443,73.71,94,69,2.57,broken clouds
524,Askino,RU,2021-10-03 20:02:20,56.0901,56.5783,37.53,58,99,6.78,overcast clouds
525,Reigate,GB,2021-10-03 20:01:55,51.2376,-0.2078,55.99,87,0,1.99,clear sky
526,Paoua,CF,2021-10-03 20:02:21,7.2427,16.4406,69.22,95,94,2.73,moderate rain
527,Shimoda,JP,2021-10-03 20:02:21,34.6667,138.95,68.11,80,14,0.74,few clouds
528,Tefe,BR,2021-10-03 20:00:17,-3.3542,-64.7114,86.99,63,100,2.77,overcast clouds
529,Havre-Saint-Pierre,CA,2021-10-03 19:53:41,50.2334,-63.5986,55.76,58,75,4.61,broken clouds
530,Eureka,US,2021-10-03 19:52:55,40.8021,-124.1637,80.67,87,21,3.0,few clouds
531,Rovaniemi,FI,2021-10-03 20:02:22,66.5,25.7167,49.41,76,0,12.66,clear sky
532,Taybad,IR,2021-10-03 20:02:23,34.74,60.7756,54.41,28,0,14.7,clear sky
533,Constitucion,CL,2021-10-03 19:52:36,-35.3333,-72.4167,58.55,58,0,20.56,clear sky
534,Cabedelo,BR,2021-10-03 19:53:20,-6.9811,-34.8339,83.07,73,5,11.45,clear sky
535,Comodoro Rivadavia,AR,2021-10-03 19:50:51,-45.8667,-67.5,64.26,25,40,25.32,scattered clouds
536,Sete Lagoas,BR,2021-10-03 20:02:25,-19.4658,-44.2467,87.94,31,60,8.23,broken clouds
537,Phuthaditjhaba,ZA,2021-10-03 20:02:25,-28.5242,28.8158,47.12,85,21,4.94,few clouds
538,Tautira,PF,2021-10-03 20:02:25,-17.7333,-149.15,80.62,78,9,11.21,clear sky
539,San Isidro,PE,2021-10-03 20:02:05,-12.1167,-77.05,62.26,73,46,1.01,scattered clouds
540,Vestmannaeyjar,IS,2021-10-03 19:49:23,63.4427,-20.2734,46.85,82,76,3.74,broken clouds
541,Brae,GB,2021-10-03 20:02:26,60.3964,-1.353,49.91,87,100,31.97,overcast clouds
542,Mujiayingzi,CN,2021-10-03 20:02:27,42.1167,118.7833,48.0,68,100,5.37,overcast clouds
543,Coahuayana,MX,2021-10-03 20:02:27,18.7333,-103.6833,89.08,57,99,6.78,overcast clouds
544,Pundaguitan,PH,2021-10-03 20:02:28,6.3711,126.1689,80.91,78,100,4.52,light rain
545,Honiara,SB,2021-10-03 19:52:47,-9.4333,159.95,78.78,88,28,2.98,scattered clouds
546,Gros Cailloux,MU,2021-10-03 20:02:28,-20.2072,57.43,72.66,81,20,14.32,few clouds
547,Anchorage,US,2021-10-03 19:59:25,61.2181,-149.9003,37.76,85,88,1.01,light rain
548,Tanabe,JP,2021-10-03 20:02:29,33.7333,135.3667,69.89,87,14,7.18,few clouds
549,Davila,PH,2021-10-03 20:02:30,18.4726,120.5763,81.63,81,88,17.27,overcast clouds
550,Oktyabrskiy,RU,2021-10-03 20:02:30,54.4815,53.471,42.85,71,95,5.73,overcast clouds
551,Ihosy,MG,2021-10-03 20:02:31,-22.4,46.1167,66.7,82,39,7.02,scattered clouds
552,Lakes Entrance,AU,2021-10-03 20:02:32,-37.8811,147.981,53.17,92,81,5.7,broken clouds
553,Kloulklubed,PW,2021-10-03 20:02:32,7.0419,134.2556,83.01,74,93,7.54,overcast clouds
554,Sydney,AU,2021-10-03 19:58:56,-33.8679,151.2073,64.38,76,0,1.14,clear sky
555,Pombia,IT,2021-10-03 20:02:33,45.653,8.6336,64.0,96,75,5.75,broken clouds
556,Boueni,YT,2021-10-03 20:02:33,-12.9025,45.0761,75.18,74,78,7.31,broken clouds
557,Moyo,UG,2021-10-03 20:02:34,3.6609,31.7247,66.67,89,42,2.95,scattered clouds
558,La Orilla,MX,2021-10-03 20:02:34,17.9833,-102.2333,85.57,65,10,7.09,clear sky
559,Dudinka,RU,2021-10-03 20:02:35,69.4058,86.1778,17.51,95,97,2.1,overcast clouds
560,Alvarado,MX,2021-10-03 20:02:35,18.7667,-95.7667,88.29,66,40,9.37,scattered clouds
561,Los Arabos,CU,2021-10-03 20:02:36,22.7281,-80.7214,84.13,66,68,11.74,broken clouds
562,Teknaf,BD,2021-10-03 20:02:37,20.8624,92.3058,79.3,83,92,2.73,overcast clouds
563,Senador Jose Porfirio,BR,2021-10-03 20:02:37,-2.5908,-51.9542,83.34,71,100,1.81,overcast clouds
564,Lesosibirsk,RU,2021-10-03 20:02:38,58.2358,92.4828,34.21,72,96,3.67,overcast clouds
565,Maningrida,AU,2021-10-03 20:02:38,-12.0667,134.2667,79.93,82,100,6.73,overcast clouds
566,Shingu,JP,2021-10-03 20:02:39,33.7333,135.9833,73.27,83,86,3.53,overcast clouds
567,Luoyang,CN,2021-10-03 20:00:09,34.6836,112.4536,70.48,95,100,13.24,light rain
568,Thunder Bay,CA,2021-10-03 19:58:50,48.4001,-89.3168,62.29,91,90,3.44,overcast clouds
569,Shipunovo,RU,2021-10-03 20:02:40,52.1582,82.2173,37.85,82,100,6.38,overcast clouds
570,Ndjole,GA,2021-10-03 20:02:40,-0.1783,10.7649,74.89,96,99,2.59,light rain
571,Douglas,US,2021-10-03 20:02:40,41.3,-96.167,78.73,32,1,3.0,clear sky
572,Kumeny,RU,2021-10-03 20:02:41,58.1089,49.9161,42.19,65,100,5.53,overcast clouds
573,Verkhniy Baskunchak,RU,2021-10-03 20:02:41,48.2256,46.7217,52.21,40,100,8.14,overcast clouds
574,Hanstholm,DK,2021-10-03 20:02:42,57.1167,8.6167,53.62,82,100,19.6,overcast clouds
575,Shenjiamen,CN,2021-10-03 20:02:42,29.9576,122.298,77.18,89,3,16.4,clear sky
576,Srednekolymsk,RU,2021-10-03 20:02:42,67.45,153.6833,22.5,95,97,4.38,overcast clouds
577,Fort Abbas,PK,2021-10-03 20:02:43,29.1925,72.8536,91.0,41,9,10.89,clear sky
578,Umred,IN,2021-10-03 20:00:18,20.85,79.3333,76.86,87,38,2.66,scattered clouds
579,Verkhnyaya Inta,RU,2021-10-03 20:02:43,65.9811,60.3094,30.83,87,81,6.67,broken clouds
580,Fort-Shevchenko,KZ,2021-10-03 19:49:11,44.5086,50.263,58.73,39,99,20.02,overcast clouds
581,Neiafu,TO,2021-10-03 20:02:44,-18.65,-173.9833,76.96,85,81,21.77,broken clouds
582,Asfi,MA,2021-10-03 20:02:44,32.2994,-9.2372,69.31,80,96,11.61,overcast clouds
583,Beloha,MG,2021-10-03 20:02:45,-25.1667,45.05,71.65,79,4,1.01,clear sky
584,Caala,AO,2021-10-03 20:02:45,-12.8525,15.5606,68.11,39,50,6.15,scattered clouds
585,Kindu,CD,2021-10-03 20:02:46,-2.95,25.95,68.32,98,100,0.89,overcast clouds
586,Orzhytsya,UA,2021-10-03 20:02:46,49.7918,32.7012,46.72,59,1,7.34,clear sky
587,Dubai,AE,2021-10-03 20:02:47,25.2582,55.3047,84.78,68,100,15.14,overcast clouds
588,Ust-Kulom,RU,2021-10-03 20:02:47,61.6864,53.6902,30.07,81,31,0.63,scattered clouds
589,Katherine,AU,2021-10-03 20:02:47,-14.4667,132.2667,80.92,74,52,6.91,broken clouds
590,Nchelenge,ZM,2021-10-03 20:02:48,-9.3451,28.734,74.01,75,47,3.94,light rain
591,Atasu,KZ,2021-10-03 20:02:49,48.6814,71.6433,41.45,85,100,11.48,overcast clouds
592,Kisangani,CD,2021-10-03 20:01:29,0.5167,25.2,70.05,98,85,1.81,overcast clouds
593,Kutum,SD,2021-10-03 20:02:49,14.2,24.6667,81.34,24,75,6.76,broken clouds
594,San-Pedro,CI,2021-10-03 20:02:50,4.7485,-6.6363,77.76,90,100,4.94,overcast clouds
595,Pietarsaari,FI,2021-10-03 20:02:50,63.65,22.6833,55.0,70,100,4.0,overcast clouds
596,Berlevag,NO,2021-10-03 20:02:51,70.8578,29.0864,53.55,58,0,40.29,clear sky
597,Batagay-Alyta,RU,2021-10-03 20:01:35,67.8006,130.4114,15.62,91,31,1.59,scattered clouds
598,Mandera,KE,2021-10-03 19:52:52,3.9366,41.867,88.65,38,1,10.38,clear sky
599,Sanmenxia,CN,2021-10-03 20:02:52,34.7747,111.1814,66.38,92,100,4.68,light rain
600,Boguchany,RU,2021-10-03 20:02:52,58.3814,97.4531,27.16,96,57,3.78,broken clouds
601,Abha,SA,2021-10-03 20:02:52,18.2164,42.5053,62.85,72,0,0.0,clear sky
602,Micheweni,TZ,2021-10-03 20:02:53,-4.9667,39.8333,75.65,77,57,9.42,broken clouds
603,Chiang Klang,TH,2021-10-03 20:02:53,19.2938,100.8617,72.05,99,65,1.36,broken clouds
604,Tapes,BR,2021-10-03 20:02:54,-30.6733,-51.3958,65.35,81,99,14.36,overcast clouds
605,Anori,BR,2021-10-03 19:53:49,-3.7728,-61.6442,87.67,58,98,2.93,overcast clouds
606,Zalantun,CN,2021-10-03 20:02:55,48.0,122.7167,37.06,88,92,5.79,overcast clouds
607,Savannah Bight,HN,2021-10-03 20:02:55,16.45,-85.85,89.65,73,20,8.28,few clouds
608,Ilo,PE,2021-10-03 20:02:07,-17.6394,-71.3375,63.23,74,9,8.72,clear sky
609,Trairi,BR,2021-10-03 20:00:13,-3.2778,-39.2689,81.37,74,0,13.58,clear sky
610,Pasni,PK,2021-10-03 20:02:56,25.2631,63.471,81.19,86,58,13.27,broken clouds
611,Bin Qirdan,TN,2021-10-03 20:02:56,33.1378,11.2197,77.56,61,3,13.73,clear sky
612,Sturgeon Bay,US,2021-10-03 20:02:57,44.8342,-87.377,66.22,100,90,6.91,fog
613,Maloy,NO,2021-10-03 20:02:57,61.9353,5.1136,59.65,52,84,8.01,broken clouds
614,Tazovskiy,RU,2021-10-03 20:02:58,67.4667,78.7,33.35,88,100,9.33,overcast clouds
615,Aloleng,PH,2021-10-03 19:53:02,16.1307,119.7824,80.17,80,96,6.89,overcast clouds
616,Nyurba,RU,2021-10-03 20:02:58,63.2842,118.3319,26.46,86,90,4.63,overcast clouds
617,Oktyabrskoye,RU,2021-10-03 20:02:59,43.0645,44.7417,48.34,93,100,2.24,overcast clouds
618,Temiscaming,CA,2021-10-03 20:00:13,46.7212,-79.0971,58.68,93,100,6.49,overcast clouds
619,Medias,RO,2021-10-03 19:58:25,46.1667,24.35,46.62,52,83,3.65,broken clouds
620,Fairbanks,US,2021-10-03 20:03:00,64.8378,-147.7164,35.6,95,90,5.75,light snow
621,Laguna,US,2021-10-03 20:01:27,38.421,-121.4238,90.64,26,1,1.01,clear sky
622,Fez,MA,2021-10-03 20:03:01,34.0372,-4.9998,68.25,63,75,8.05,broken clouds
623,La Brea,HN,2021-10-03 20:03:01,15.8,-85.9667,89.11,62,20,3.44,few clouds
624,Kismayo,SO,2021-10-03 20:03:02,-0.3582,42.5454,77.29,85,40,14.7,scattered clouds
625,La Palma,US,2021-10-03 20:03:02,33.8464,-118.0467,100.94,25,40,5.01,scattered clouds
626,Vilhena,BR,2021-10-03 20:03:03,-12.7406,-60.1458,90.19,36,75,5.88,broken clouds
627,Nokia,FI,2021-10-03 20:03:04,61.4667,23.5,51.85,85,0,1.99,clear sky
628,Kovernino,RU,2021-10-03 20:03:04,57.1253,43.8142,43.81,87,100,2.93,overcast clouds
629,Hohhot,CN,2021-10-03 20:00:08,40.8106,111.6522,49.86,33,100,10.58,overcast clouds
630,Panguna,PG,2021-10-03 20:03:06,-6.3164,155.4848,68.83,93,100,1.63,overcast clouds
631,Scottsbluff,US,2021-10-03 20:03:07,41.8666,-103.6672,81.79,14,1,4.0,clear sky
632,Yarensk,RU,2021-10-03 20:03:07,62.1675,49.0916,39.47,87,100,3.06,overcast clouds
633,Zyryanka,RU,2021-10-03 20:03:08,65.75,150.85,22.59,96,85,7.94,overcast clouds
634,Majene,ID,2021-10-03 20:03:09,-3.5403,118.9707,76.8,89,100,4.23,overcast clouds
635,Puerto Carreno,CO,2021-10-03 20:03:09,6.189,-67.4859,92.88,47,38,3.27,scattered clouds
636,Muskogee,US,2021-10-03 20:03:10,35.5834,-95.3336,81.45,55,75,10.36,broken clouds
637,Camana,PE,2021-10-03 20:03:10,-16.6228,-72.7111,64.02,75,61,10.54,broken clouds
638,Gorontalo,ID,2021-10-03 20:03:11,0.5412,123.0595,75.54,94,100,2.73,overcast clouds
639,Cranbrook,CA,2021-10-03 20:03:11,49.4999,-115.7688,58.84,30,0,7.67,clear sky
640,Ilinskiy,RU,2021-10-03 20:03:12,55.619,38.1182,42.53,93,98,2.24,mist
641,Nioro,GM,2021-10-03 20:00:14,13.35,-15.75,81.57,74,12,3.87,few clouds
642,Dabat,ET,2021-10-03 20:03:13,12.9842,37.765,54.82,81,97,3.58,light rain
643,Mercedes,AR,2021-10-03 19:55:11,-34.6515,-59.4307,63.86,43,31,11.99,scattered clouds
644,Boshnyakovo,RU,2021-10-03 20:03:14,49.6333,142.1667,41.23,92,100,5.37,overcast clouds
645,Puerto Ayacucho,VE,2021-10-03 20:03:14,5.6639,-67.6236,90.39,58,40,3.74,scattered clouds
646,Saint-Francois,FR,2021-10-03 20:03:14,46.4154,3.9054,54.48,100,75,2.3,broken clouds
647,Manaure,CO,2021-10-03 20:03:15,11.7751,-72.4445,90.79,54,83,16.58,broken clouds
648,Santa Maria,BR,2021-10-03 20:02:41,-29.6842,-53.8069,67.1,84,99,8.32,overcast clouds
649,Conakry,GN,2021-10-03 19:53:40,9.538,-13.6773,82.47,83,75,6.91,broken clouds
650,Boyuibe,BO,2021-10-03 20:03:17,-20.4167,-63.2833,61.54,77,81,11.5,broken clouds
651,Christchurch,NZ,2021-10-03 20:03:17,-43.5333,172.6333,52.92,91,90,1.01,light rain
652,Merauke,ID,2021-10-03 20:03:18,-8.4667,140.3333,75.83,84,91,3.6,overcast clouds
653,Kaa-Khem,RU,2021-10-03 20:03:18,51.6833,94.7333,29.12,74,22,4.7,few clouds
654,Nador,MA,2021-10-03 20:03:18,35.174,-2.9287,70.05,73,0,11.5,clear sky
655,Angren,UZ,2021-10-03 20:03:19,41.0167,70.1436,46.74,46,4,1.48,clear sky
656,Karaton,ID,2021-10-03 20:03:19,-6.3424,106.1045,80.96,88,80,3.36,broken clouds
657,Ylivieska,FI,2021-10-03 20:03:20,64.0833,24.55,53.31,76,100,15.1,overcast clouds
658,Krasnoselkup,RU,2021-10-03 20:03:20,65.7,82.4667,21.06,89,40,9.75,scattered clouds
659,San Policarpo,PH,2021-10-03 19:53:25,12.1791,125.5072,81.3,86,100,17.78,heavy intensity rain
660,Burdur,TR,2021-10-03 20:03:21,37.7203,30.2908,57.9,44,0,10.36,clear sky
661,Crib Point,AU,2021-10-03 20:03:22,-38.35,145.2,55.42,76,35,17.58,scattered clouds
662,Namanga,KE,2021-10-03 20:03:22,-2.5433,36.7905,72.68,50,100,7.18,overcast clouds
663,Vostok,RU,2021-10-03 20:03:22,46.4856,135.8833,44.22,97,100,3.65,light rain
664,Natal,BR,2021-10-03 20:03:23,-5.795,-35.2094,83.05,61,20,11.5,few clouds
665,Dali,CN,2021-10-03 20:03:22,25.7,100.1833,60.28,96,50,4.34,scattered clouds
666,Ridgecrest,US,2021-10-03 20:03:24,35.6225,-117.6709,90.64,9,1,1.01,clear sky
667,Nayoro,JP,2021-10-03 20:03:24,44.3506,142.4578,63.16,93,100,19.13,moderate rain
668,Tarata,BO,2021-10-03 20:03:25,-17.6167,-66.0167,76.68,26,0,15.03,clear sky
669,Timra,SE,2021-10-03 20:03:25,62.487,17.3257,53.31,96,90,26.46,moderate rain
670,Helong,CN,2021-10-03 20:03:26,42.5397,128.9972,58.8,96,100,2.46,light rain
671,Petropavlovka,RU,2021-10-03 20:03:26,50.6114,105.3196,30.56,81,8,3.24,clear sky
672,Boa Vista,BR,2021-10-03 20:01:23,2.8197,-60.6733,94.98,41,40,8.05,scattered clouds
673,Bafra,TR,2021-10-03 20:03:27,41.5678,35.9069,61.83,75,74,11.79,broken clouds
674,Pittsburg,US,2021-10-03 19:59:59,38.028,-121.8847,92.39,27,0,1.01,clear sky
675,General Roca,AR,2021-10-03 20:03:28,-39.0333,-67.5833,67.3,18,0,16.89,clear sky
676,Sola,VU,2021-10-03 19:53:50,-13.8833,167.55,79.65,77,36,7.74,scattered clouds
677,Darien,US,2021-10-03 20:02:17,41.752,-87.974,77.14,73,75,1.99,broken clouds
678,Sao Filipe,CV,2021-10-03 20:00:41,14.8961,-24.4956,80.38,76,99,6.82,overcast clouds
679,Makueni,KE,2021-10-03 20:03:29,-1.8041,37.6203,66.69,73,100,4.63,overcast clouds
680,Mungaoli,IN,2021-10-03 20:03:29,24.4167,78.1,77.85,80,4,4.63,clear sky
681,Porto Belo,BR,2021-10-03 20:03:30,-27.1578,-48.5531,75.18,95,100,7.31,overcast clouds
682,Buraydah,SA,2021-10-03 20:00:17,26.326,43.975,83.37,12,2,9.31,clear sky
683,Koster,ZA,2021-10-03 20:03:31,-25.863,26.8976,56.97,19,0,10.58,clear sky
684,Mitu,CO,2021-10-03 20:03:31,1.1983,-70.1733,83.14,71,99,3.51,overcast clouds
685,Kopavogur,IS,2021-10-03 20:03:31,64.1123,-21.913,45.84,90,100,11.23,overcast clouds
686,Jalu,LY,2021-10-03 20:03:32,29.0331,21.5482,74.97,41,0,6.38,clear sky
687,Inirida,CO,2021-10-03 20:03:32,3.8653,-67.9239,85.26,72,96,0.51,overcast clouds
688,Dibulla,CO,2021-10-03 20:03:33,11.2725,-73.3091,83.71,80,100,1.39,overcast clouds
689,Severnyy,RU,2021-10-03 20:02:28,50.677,36.5532,44.64,81,5,6.71,clear sky
690,Cochrane,CA,2021-10-03 20:00:30,51.1834,-114.4687,70.43,24,6,12.86,clear sky
691,Tiznit,MA,2021-10-03 20:03:31,29.5833,-9.5,62.53,80,96,4.34,overcast clouds
692,Manadhoo,MV,2021-10-03 20:03:34,5.7667,73.3833,82.22,77,22,17.85,few clouds
693,Taoudenni,ML,2021-10-03 20:01:53,22.6783,-3.9836,98.24,8,88,10.58,overcast clouds
694,Reitz,ZA,2021-10-03 20:03:35,-27.8014,28.4273,48.49,74,0,8.93,clear sky
695,Rocha,UY,2021-10-03 20:01:06,-34.4833,-54.3333,54.64,62,58,13.89,broken clouds
696,Ust-Nera,RU,2021-10-03 20:03:36,64.5667,143.2,22.08,92,23,2.86,few clouds
697,Crestview,US,2021-10-03 20:03:36,30.7621,-86.5705,82.58,74,90,5.01,overcast clouds
698,Komsomolskiy,UZ,2021-10-03 19:48:59,40.4272,71.7189,57.92,77,75,2.3,broken clouds
699,Zaria,NG,2021-10-03 20:00:43,11.1113,7.7227,78.96,48,50,5.59,scattered clouds
700,Puerto Del Rosario,ES,2021-10-03 20:03:38,28.5004,-13.8627,73.15,78,20,18.41,few clouds
701,Ahuimanu,US,2021-10-03 20:02:25,21.4447,-157.8378,82.45,78,75,13.8,light rain
702,Xichang,CN,2021-10-03 20:03:39,27.8964,102.2634,62.64,92,13,1.45,few clouds
703,Dubrovnik,HR,2021-10-03 20:03:39,42.6481,18.0922,62.24,72,0,5.75,clear sky
704,Port Said,EG,2021-10-03 20:00:26,31.2565,32.2841,75.0,67,2,11.16,clear sky
705,Kipini,KE,2021-10-03 20:03:40,-2.5257,40.5262,77.29,80,68,12.01,broken clouds
706,Burley,US,2021-10-03 20:00:32,42.5357,-113.7928,74.68,10,20,4.25,few clouds
707,Howard Springs,AU,2021-10-03 20:03:41,-12.497,131.047,80.51,96,80,4.7,broken clouds
708,Bulungu,CD,2021-10-03 20:03:41,-4.55,18.6,70.86,94,100,1.63,light rain
709,Greenville,US,2021-10-03 20:00:57,35.6127,-77.3663,85.1,56,40,6.91,scattered clouds
710,Rustenburg,ZA,2021-10-03 20:03:13,-25.6676,27.2421,64.74,15,0,6.38,clear sky
